u_cost_rel,u_consent_rel,u_content_rel,s_cost_rel,s_consent_rel,s_content_rel,score_default,score_binary_2c,score_binary_3c,score_562_2c,score_562_3c,score_532_2c,score_532_3c,score_524_2c,score_524_3c,score_564_2c,score_564_3c,consent_562_2c,consent_532_2c,consent_562_3c,consent_532_3c,cost_562,cost532,
0.8,0.1,0.1,0,0.2,0.8,550,9000,7000,9000,7000,9000,7000,9000,7000,9000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0,0.3,0.7,481,9000,7000,9000,7000,9000,7000,9000,7000,9000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0,0.4,0.6,413,9000,7000,9000,7000,9000,7000,9000,7000,9000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0,0.5,0.5,344,9000,7000,9000,7000,9000,7000,9000,7000,9000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0,0.6,0.4,275,9000,7000,9000,7000,9000,7000,9000,7000,9000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0,0.7,0.3,206,9000,7000,9000,7000,9000,7000,9000,7000,9000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0,0.8,0.2,138,9000,7000,9000,7000,9000,7000,9000,7000,9000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0,0.9,0.1,69,9000,7000,9000,7000,9000,7000,9000,7000,9000,7000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.1,0.1,0.8,550,8100,6880,8100,6880,8100,6880,8100,6880,8100,6880,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,1,1,
0.8,0.1,0.1,0.1,0.2,0.7,481,8100,6720,8100,6720,8100,6720,8100,6720,8100,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.1,0.3,0.6,413,8100,6720,8100,6720,8100,6720,8100,6720,8100,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.1,0.4,0.5,344,8100,6720,8100,6720,8100,6720,8100,6720,8100,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.1,0.5,0.4,275,8100,6720,8100,6720,8100,6720,8100,6720,8100,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.1,0.6,0.3,206,8100,6720,8100,6720,8100,6720,8100,6720,8100,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.1,0.7,0.2,138,8100,6720,8100,6720,8100,6720,8100,6720,8100,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.1,0.8,0.1,69,8100,6720,8100,6720,8100,6720,8100,6720,8100,6720,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.2,0.1,0.7,481,7200,6560,7200,6560,7200,6560,7200,6560,7200,6560,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,1,1,
0.8,0.1,0.1,0.2,0.2,0.6,413,7200,6440,7200,6440,7200,6440,7200,6440,7200,6440,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.2,0.3,0.5,344,7200,6440,7200,6440,7200,6440,7200,6440,7200,6440,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.2,0.4,0.4,275,7200,6440,7200,6440,7200,6440,7200,6440,7200,6440,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.2,0.5,0.3,206,7200,6440,7200,6440,7200,6440,7200,6440,7200,6440,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.2,0.6,0.2,138,7200,6440,7200,6440,7200,6440,7200,6440,7200,6440,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.3,0.1,0.6,413,6300,6240,6300,6241,6300,6241,6300,6240,6300,6241,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,identification,externalContent,1,1,
0.8,0.1,0.1,0.3,0.2,0.5,344,6300,6160,6300,6160,6300,6160,6300,6160,6300,6160,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.3,0.3,0.4,275,6300,6160,6300,6160,6300,6160,6300,6160,6300,6160,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.3,0.4,0.3,206,6300,6160,6300,6160,6300,6160,6300,6160,6300,6160,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.3,0.5,0.2,138,6300,6160,6300,6160,6300,6160,6300,6160,6300,6160,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.4,0.1,0.5,344,5400,5920,5400,5929,5400,5928,5400,5920,5400,5929,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent externalContent identification,analytics,1,1,
0.8,0.1,0.1,0.4,0.2,0.4,275,5400,5880,5400,5880,5400,5880,5400,5880,5400,5880,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.4,0.3,0.3,206,5400,5880,5400,5880,5400,5880,5400,5880,5400,5880,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.4,0.4,0.2,138,5400,5880,5400,5880,5400,5880,5400,5880,5400,5880,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.4,0.5,0.1,69,5400,5880,5400,5880,5400,5880,5400,5880,5400,5880,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.5,0.1,0.4,275,4500,5600,4500,5625,4500,5625,4500,5600,4500,5625,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds identification,personalizedAds,1,1,
0.8,0.1,0.1,0.5,0.2,0.3,206,4500,5600,4500,5600,4500,5600,4500,5600,4500,5600,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.5,0.3,0.2,138,4500,5600,4500,5600,4500,5600,4500,5600,4500,5600,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.5,0.4,0.1,69,4500,5600,4500,5600,4500,5600,4500,5600,4500,5600,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.6,0.1,0.3,206,3600,5320,3600,5329,3600,5328,3600,5320,3600,5329,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.8,0.1,0.1,0.6,0.2,0.2,138,3600,5320,3600,5320,3600,5320,3600,5320,3600,5320,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
